ID,NAME,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,48,49,50,51,56,57,58,59,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,119,120,121,122,123,124,125,126,127,128,133,134,166,167,168,182,183,184,185,186,187,188,189,190,191,192,193,194,195,198,201,299,300,301,302,303,304,305,306,316,317,318,351,353
1,Bred_0002,0,0.16776159055406,0.288462556937192,0.283193832591598,0.434274231952589,0.307949446298116,0.174051444873023,0.412541406476795,0.29287161103298,0.343548212991486,0.258200689907324,0.354819607434005,0.284337210831035,0.246033737300842,0.255819976467207,0.242140034076682,0.213075399481357,0.300279534068952,0.330532258389721,0.309185680770732,0.279134557919296,0.316998017441962,0.352568929726034,0.291567995381407,0.354405698404202,0.323018823765983,0.343807497702151,0.315142445712356,0.341098710955937,0.359573895364982,0.291126727034029,0.4226356614545,0.398604067983042,0.393806606323415,0.312644315344421,0.295756902513138,0.302399458365689,0.276041148447979,0.300425269361482,0.282004632190845,0.358166657633561,0.335596905869403,0.291251469235656,0.24357139881074,0.261375117468072,0.212382156694421,0.239705900578267,0.240645538632626,0.271050449387617,0.278771309858827,0.321555839902433,0.291097854399724,0.300890728793262,0.284911560417796,0.321841357353657,0.311258283793022,0.352326695175952,0.375421775240341,0.306300733162204,0.312328206098475,0.261527857035675,0.290891583824224,0.377205084071235,0.349733501678356,0.303964897343625,0.286954592000634,0.239287950550011,0.267114659596269,0.287907177056398,0.296411360856215,0.358376354090467,0.279905895602332,0.38145969935423,0.293081065775485,0.346636477337396,0.348397175389654,0.356576794002356,0.299401330899835,0.324363991142276,0.292333493381724,0.370796271322161,0.287433949430221,0.380899847366678,0.345214741019511,0.343623302295719,0.316411478966684,0.268440861012116,0.260937456031321,0.286691800535665,0.291617277636637,0.264640580926637,0.266386241379155,0.232941157830419,0.227788445527787,0.232537272100446,0.44903768153778,0.259049049107418,0.27749606323116,0.303709188676527,0.318323243225193
2,Bred_0004,0.16776159055406,0,0.286044881727047,0.191760558189275,0.462313341200336,0.248432268336294,0.142767671209151,0.482842734398025,0.331052226421126,0.348811295462098,0.302791561705726,0.376092010261764,0.324654578355932,0.315234383709019,0.197731245586006,0.307182676326855,0.336330099943588,0.318664434009208,0.343071848136841,0.308174811315219,0.275099881092149,0.256607534259009,0.413573372285833,0.309486590507532,0.381506552712587,0.345846173800863,0.343130574232757,0.312328770106211,0.359768056832813,0.385758208640285,0.312776478065224,0.443035326882946,0.445319522885173,0.388588587891712,0.357350241921234,0.316447500411266,0.323090056263818,0.349907814711847,0.342598888742632,0.327522254915998,0.353216229890664,0.35490150238153,0.258460013651731,0.257331989778861,0.230899164199649,0.260401086268707,0.279107517187414,0.292001417196034,0.260556016100714,0.376384984680032,0.338088433642557,0.306244446753846,0.290120126209335,0.284350137063903,0.341717954437785,0.357705407447675,0.346562266619053,0.369836096862193,0.301350305419306,0.305356526334326,0.277518102407363,0.280969151109322,0.377443911517592,0.339989819142204,0.375937546523804,0.337559719813292,0.284377106056964,0.292829512518652,0.287230253587005,0.286667678320063,0.329172844915739,0.296438489342456,0.431203558600554,0.317574917476867,0.367327075235524,0.368273772473782,0.351060603088842,0.363629972336006,0.39579429195402,0.288249316505078,0.392639423926381,0.340774489557077,0.429028645831649,0.31676003977234,0.315919351799299,0.335881075643811,0.343602317728929,0.282378804680199,0.356007947059342,0.341587154814045,0.333027226520813,0.282918835119279,0.329377233647938,0.272734067680939,0.32876494553565,0.446860650275269,0.339870011483737,0.246090609033236,0.356939971288753,0.312558814668295
3,Bred_0005,0.288462556937192,0.286044881727047,0,0.269569326303424,0.389151182506558,0.325848219784927,0.237929362053007,0.577052632410293,0.303084088595565,0.357218671422603,0.184984487922369,0.23579054042263,0.232677067166843,0.237947225445578,0.269125705188405,0.285408225750034,0.242244924882129,0.264858962430778,0.28560570969442,0.259064270902308,0.1750026021925,0.216357413032605,0.378961533871624,0.235583847393211,0.327307819711483,0.297761294739701,0.31508161738143,0.322639601614672,0.290815156903629,0.275916513266971,0.264673501159876,0.378637968852034,0.380818149876104,0.310934278620112,0.231027649196208,0.279944035105431,0.280397932595411,0.246310406644972,0.270898736066196,0.288086134503594,0.283255078953229,0.282498349002093,0.379909407899857,0.256063319298613,0.226196826813801,0.213294393978504,0.209623567225836,0.233330038577784,0.270088356421477,0.286369813688577,0.263565117816871,0.264042975750005,0.270949471299863,0.257166056077452,0.278870462787923,0.285140781080679,0.275451938061853,0.292982600797119,0.198789945412075,0.183173359939582,0.155056749673052,0.267022655451248,0.262395352960781,0.180553203729305,0.252395717005691,0.241807993471881,0.217412187821192,0.262170562648125,0.230898587397915,0.226778574219381,0.226973059208258,0.221482333410017,0.357462989601044,0.261162717588384,0.298068925001091,0.302511037499469,0.278030711256805,0.327368507272171,0.357103199460557,0.228352722249715,0.291197806401767,0.281235698400995,0.411577509953996,0.273559165595182,0.270581725485389,0.348328659289024,0.295290127379075,0.263232981732006,0.284960322209347,0.258423928174535,0.271349458866762,0.286768132992294,0.28540438587272,0.281003781739076,0.286327197121618,0.360711765359471,0.335519578330933,0.243096425835965,0.236766095106624,0.248015856649053
4,Bred_0006,0.283193832591598,0.191760558189275,0.269569326303424,0,0.414706833084078,0.331272954971593,0.232479521885482,0.49597761305301,0.260388267787697,0.389464016929084,0.338840041720137,0.311746881665609,0.361826646527805,0.269477186445661,0.155460807845726,0.26420710159958,0.317643204622606,0.33240738958469,0.326103381940908,0.287895657547425,0.263573594047007,0.261939104115388,0.429066323844671,0.292286269499637,0.313370552879147,0.304340665249195,0.379247838123532,0.347635460204182,0.293452335815934,0.30880482099518,0.350487294449197,0.372673251335434,0.372562179907746,0.316863977933612,0.313746882341178,0.270921589313118,0.330171166172954,0.332165084512232,0.326269944004081,0.358842808649315,0.358897151386471,0.334310983679729,0.342239455772829,0.31246925298818,0.264062969931658,0.26614576964915,0.255870452170642,0.353088966427948,0.318822434362815,0.385067954746851,0.268809851728327,0.234134244769977,0.298753790528957,0.295111023535447,0.349289272193604,0.315258851159896,0.327945276800696,0.30378532426714,0.281742889189791,0.290240501883276,0.261669487852972,0.313456967661123,0.34229509895733,0.319999656808453,0.360485934884758,0.296975358348531,0.326844087604245,0.30620588494714,0.268696631846751,0.265822547368185,0.338861988119318,0.329333393742498,0.366956711966903,0.307166394547112,0.275207769489895,0.276492663021389,0.30476179727002,0.320116212585333,0.305363973114516,0.249500144928195,0.351248093310147,0.381358073837156,0.351022665984864,0.273235973808893,0.301821784022025,0.349877738694526,0.379731995922235,0.34321312726696,0.315360819644915,0.27240064450959,0.318091132776425,0.319295678443272,0.338816778049639,0.306998791925614,0.337640131478255,0.467718447730214,0.459120883258423,0.282986383750954,0.293513316773678,0.290854014710882
5,Bred_0007,0.434274231952589,0.462313341200336,0.389151182506558,0.414706833084078,0,0.436846367710458,0.433534927917945,0.500054395143558,0.373430049430942,0.438725382539932,0.322614197574076,0.382408609461668,0.377723190495361,0.357157175722242,0.466406627166103,0.38580494823957,0.418361283831109,0.378035536436413,0.369661396497742,0.385914878110746,0.427407467803332,0.421962265742645,0.424189995939101,0.418375520899056,0.416920529514339,0.423738544521029,0.455241608079616,0.33090452463474,0.380130314142519,0.421734792018495,0.350653306200122,0.355486237115255,0.346472028516647,0.41110065065025,0.432240814509053,0.354670025848583,0.417827349008181,0.429068408732797,0.416617546239724,0.400274443683386,0.416902983275763,0.41902832371271,0.520535519310735,0.353016283395881,0.393511875074957,0.40490250183671,0.382468087528142,0.356824464956404,0.39563224037405,0.398707166748573,0.417361461149533,0.355584475095467,0.358644365788847,0.379050577618841,0.452308568143981,0.420771446277604,0.431993555805782,0.392858372458924,0.428359264347265,0.412808948256011,0.419393085675797,0.35931678248936,0.410217458116198,0.410603215897258,0.395273412567219,0.411040325724693,0.40733761259574,0.39337532963349,0.391587143868219,0.384832564499444,0.465726548506461,0.404498888584275,0.463181930074579,0.396287075656989,0.427970573142059,0.433199814558678,0.454232714111812,0.386072244254289,0.358613548143861,0.428074619576546,0.507450577554824,0.430249102865082,0.298203570684824,0.450908074585361,0.446921223485621,0.391511193772984,0.327952083558597,0.324255701091096,0.294153198378299,0.329768453042251,0.337127549003958,0.393854291453273,0.269814480119862,0.337098317110267,0.272273559129452,0.501035765611464,0.425632566851461,0.380555938714627,0.448046082510379,0.458500800696998
6,Bred_0009,0.307949446298116,0.248432268336294,0.325848219784927,0.331272954971593,0.436846367710458,0,0.255496427371345,0.538092259551576,0.420000863624305,0.364359609264954,0.31695387412258,0.409206385108941,0.364457916413812,0.305432557455852,0.312827070701079,0.334883737576575,0.306040591438033,0.317360276611766,0.346428299747835,0.358781355828479,0.31628922053603,0.305499954935384,0.467025810949335,0.258795588071071,0.286295691050384,0.269438730942079,0.322451063572494,0.258315926112614,0.252397459481463,0.285089167041765,0.2791584140572,0.416397347602182,0.409962441928651,0.355503507497826,0.293092477884462,0.214460081972507,0.228184444906866,0.241565574779454,0.257791675719372,0.20370405288175,0.253976064199157,0.201596120860102,0.193035596481855,0.174485755187168,0.262808894363921,0.222798686051283,0.220925507259946,0.183496006945166,0.198326552125791,0.309637816187405,0.331902925711591,0.251499002027649,0.228582397555138,0.204768091030516,0.281330765834549,0.235280583277393,0.254479322790651,0.286239111519749,0.286739889063432,0.226399345631687,0.253352024321914,0.194889463284176,0.385666217994441,0.256507945679578,0.308590650960862,0.249725141997962,0.343159038447963,0.237681855625537,0.183486748098041,0.182759172666099,0.299553146631584,0.281705972864481,0.369289890096733,0.265723963880455,0.31297306913606,0.311783014237565,0.286072941870527,0.269169861424555,0.299488588787769,0.236642563152866,0.309597381976824,0.329311030784812,0.336244714621267,0.256067600863854,0.258193227621834,0.359229432540827,0.272029540062867,0.225385281235335,0.302677427277481,0.239991175002018,0.282102797380337,0.236878410862809,0.25180312568387,0.179979573180986,0.254641493196151,0.395787917788629,0.396782474067621,0.256001967199135,0.343231603661014,0.204582504946527
7,Bred_0010,0.174051444873023,0.142767671209151,0.237929362053007,0.232479521885482,0.433534927917945,0.255496427371345,0,0.438585338169737,0.31671774052812,0.37207484716713,0.254676042031686,0.327976490587724,0.276539058681892,0.255462475908003,0.178664166725113,0.280303001418071,0.228202143786523,0.267697711483965,0.2934911269976,0.268199299781187,0.272150406584154,0.287191916814283,0.359913847067788,0.25900386846629,0.317004640181566,0.285414265339846,0.309244280552649,0.259797457781084,0.286083723354665,0.292258771813342,0.258218575478212,0.414012269619488,0.416296465621714,0.360592610383336,0.298511654842246,0.263671599606257,0.267300152444805,0.265501200516844,0.286654984769619,0.247961327325962,0.268771297416623,0.246531545982465,0.317295400928598,0.211821272709624,0.209071470813436,0.189975344284445,0.211211777733154,0.18966464330074,0.219357303343481,0.301229237965765,0.285735709731313,0.230690111405697,0.26461938825767,0.229220233904891,0.262157026847748,0.260419838603586,0.324316572814839,0.344180399647975,0.270964603475084,0.260329809749089,0.233635386966128,0.265653464235114,0.318161180676341,0.287392506751077,0.285794608351758,0.255075377535136,0.267574584233855,0.239332787463407,0.262058556856788,0.262727982821847,0.320371911589575,0.244085765431212,0.37645442143145,0.236809165152595,0.312928349278278,0.321773054414543,0.295887056750087,0.319412080089005,0.34253439066501,0.26292361962086,0.277784226989352,0.302992664425015,0.384767062455451,0.315266190249382,0.315811503662342,0.305974197707824,0.299147601715693,0.227570101842388,0.305929248951535,0.257639422837204,0.286116531581009,0.20035710452844,0.253899510141106,0.253018376406728,0.250757219498815,0.386236154627765,0.33724794906786,0.275126966511073,0.308824451614713,0.291778322329282
8,Bred_0011,0.412541406476795,0.482842734398025,0.577052632410293,0.49597761305301,0.500054395143558,0.538092259551576,0.438585338169737,0,0.533576032802013,0.608259673473439,0.522535076482792,0.598973708963459,0.56818380585733,0.518335156843344,0.470219394629445,0.555135300834769,0.491222129216994,0.58042803335751,0.606496681595226,0.503548070743769,0.546202028749587,0.544642644501584,0.531897742165493,0.484694199687311,0.564940812702137,0.529583029745183,0.556601464258938,0.470122004454736,0.567156036428257,0.594414350122636,0.474727716571752,0.57334849142963,0.551605227477623,0.542261708136452,0.547034194385616,0.52338603390509,0.525569280950507,0.525539411742126,0.522209090560298,0.554828504429712,0.532284083339895,0.529510047023626,0.511688728026528,0.490209308802264,0.534709391623991,0.514544589761619,0.517765269900457,0.4632477195053,0.461946999289954,0.52758215808467,0.550469910079324,0.518806185870876,0.480360699367638,0.474677278946335,0.497374436649557,0.525199826497385,0.518782936750513,0.547180458178725,0.52343737324325,0.513025945149828,0.51720921718318,0.485153628939883,0.553695811383606,0.576859203219052,0.525973441593251,0.468016462151412,0.509330820764792,0.499711055546278,0.483864832723166,0.494879445504,0.570065901220804,0.504529871815216,0.581050585509879,0.474097381532883,0.547217777333691,0.542409478407745,0.548005362356701,0.499189434450759,0.532232379947398,0.541878893013474,0.578579808752851,0.497441286708537,0.528385585070137,0.521986517206281,0.524198332285744,0.49855831487634,0.529246366692975,0.498383272239957,0.500633343240028,0.530572755681023,0.491632680159818,0.497846497254406,0.498257654083649,0.456996563089518,0.491257707409789,0.631707267948096,0.585661133830149,0.510394522718527,0.570771896234792,0.546260058077003
9,Bred_0012,0.29287161103298,0.331052226421126,0.303084088595565,0.260388267787697,0.373430049430942,0.420000863624305,0.31671774052812,0.533576032802013,0,0.250990421358002,0.330326499754117,0.24194239458596,0.301113918941258,0.236156204818207,0.274042584792018,0.262130237983522,0.289683257831938,0.281645077228369,0.279425684678044,0.308471468320982,0.280133242834617,0.276767556780312,0.346793824715391,0.281097776244703,0.334758362673502,0.320279700595669,0.347664435475724,0.292849607336154,0.259609509035545,0.284891980335525,0.345282367280218,0.264730694022327,0.293226664520081,0.324146767433244,0.335687625828489,0.271521562194434,0.321027856562898,0.309091656195268,0.317226665731689,0.328716058471081,0.30210163331126,0.297097942591424,0.443419083596266,0.302992901739672,0.2490076860761,0.305844473715318,0.227450572239575,0.309454158365554,0.306258971581829,0.301358712015039,0.265699217962447,0.234049481267987,0.239853391123456,0.263242972665844,0.347371066800003,0.302166008617382,0.346089294210685,0.317943009095091,0.321226951186643,0.309111896389594,0.303990809118588,0.311484797924867,0.364916402758013,0.31111715513082,0.271319689919401,0.344838333688955,0.234300652339856,0.347866933855972,0.279857596369745,0.280953636732007,0.386457597244048,0.301073698512858,0.314477103921963,0.314605412520816,0.318450578720307,0.315177379155548,0.350365037602056,0.2954417608569,0.276590779459613,0.30672961134275,0.371941835967784,0.308166874845858,0.328953869002021,0.371881397254977,0.371040709281936,0.267256613728454,0.321615314215737,0.313225242235743,0.233339843600344,0.26024167800376,0.233360839541792,0.335278602340326,0.256194367174177,0.301427462674233,0.254283438089335,0.400616270710004,0.398688477011308,0.337249069675342,0.285028903145614,0.337134791605551
10,Bred_0013,0.343548212991486,0.348811295462098,0.357218671422603,0.389464016929084,0.438725382539932,0.364359609264954,0.37207484716713,0.608259673473439,0.250990421358002,0,0.326374415108365,0.345625327901312,0.301927499387258,0.393857442151863,0.362429974461311,0.427880733366436,0.427683475464575,0.306587181802892,0.288582773467552,0.346118585600518,0.333110236268771,0.34411606458598,0.373902618956604,0.341118915898262,0.305481413028971,0.324987284935673,0.314012231455939,0.30081319493216,0.269531098589553,0.349051724073631,0.323928175558446,0.382552972519982,0.411048943017736,0.397528075387355,0.367944075339264,0.335040705345996,0.358905974073434,0.354748226304305,0.352178780316222,0.315312124699566,0.338351749193794,0.333135710435523,0.407023035982122,0.294892334096265,0.262498427319333,0.324598881986923,0.351868497939404,0.283961892918078,0.300300058253989,0.416159906448652,0.396194678090326,0.3489386757896,0.305447689761553,0.288325327380618,0.385249184310539,0.257284154192689,0.383967411721222,0.372876643661144,0.405503115095226,0.344674511584628,0.394116228876426,0.326493892566381,0.25905155299617,0.368630979777063,0.407722918953704,0.348709888842413,0.378320180718972,0.293762959384416,0.34018998371933,0.338747274158063,0.362467010244627,0.375911852983431,0.307910725354962,0.336398166119901,0.353072692974841,0.353148398932899,0.362918403174402,0.365890910938469,0.363372195873448,0.368070238671163,0.311817446338712,0.397206698458485,0.311662764003774,0.379844984850983,0.402508570382216,0.379921056025316,0.278690100922943,0.292820481875772,0.344267652072943,0.304389801784303,0.347945471258843,0.289263073457216,0.317684688709289,0.338226189930121,0.315914697265384,0.372222326306187,0.289053697008947,0.274677808385985,0.345231219450938,0.426294960398139
11,Bred_0015,0.258200689907324,0.302791561705726,0.184984487922369,0.338840041720137,0.322614197574076,0.31695387412258,0.254676042031686,0.522535076482792,0.330326499754117,0.326374415108365,0,0.313509474634629,0.25473888104781,0.325826005971417,0.3279664022611,0.351333247432827,0.308169946564923,0.295786438086613,0.312272887771543,0.374271954367763,0.320412285834182,0.354287137020414,0.384467345135207,0.327936831565348,0.367591815753251,0.335815636377901,0.350481608539193,0.311641546374388,0.329398179482882,0.372508258087259,0.304957497201644,0.393666280579111,0.395846461603181,0.40986914110998,0.325003329344338,0.321814073970354,0.318452274233611,0.290010141174579,0.308953077704396,0.274858424859743,0.323539074994997,0.316093381833158,0.373497465455207,0.251253940956527,0.329984733539589,0.316548112670104,0.303827512161779,0.226015073705209,0.307642411747172,0.298783129685752,0.404251026760552,0.355609023073824,0.313921353292811,0.300104471010751,0.370436510111741,0.318737277909174,0.321769116607391,0.334053533687205,0.345441572118148,0.277216303387962,0.303927016596421,0.258507003428662,0.275913086942169,0.293351911348985,0.337146856293177,0.336011938407824,0.304025712580851,0.305471149941778,0.279038036301332,0.267553173050246,0.320948739356388,0.305965734475932,0.396586065091751,0.317219085380784,0.387405317921342,0.390404712864471,0.375092505603968,0.316370452031887,0.345036768151897,0.331606440941314,0.365246859806188,0.328466683100028,0.329278095526415,0.362895558515433,0.35991811840564,0.362971629689766,0.234958236040249,0.252344753663405,0.272072704641356,0.292636852294715,0.254289530716779,0.294648481956501,0.221768905056866,0.223843976046563,0.22308854170259,0.395678860319815,0.348392096961223,0.285484131455669,0.347836739140922,0.358063482780538
12,Bred_0017,0.354819607434005,0.376092010261764,0.23579054042263,0.311746881665609,0.382408609461668,0.409206385108941,0.327976490587724,0.598973708963459,0.24194239458596,0.345625327901312,0.313509474634629,0,0.126480452533792,0.253766078188818,0.31075597280626,0.264966544698002,0.300955975156742,0.158268915329189,0.157623155749655,0.214570545599891,0.264973418150904,0.285858360695053,0.350473450751452,0.222658630155268,0.260051841845155,0.256239244781213,0.267259908949372,0.253246871611592,0.278418620606738,0.288200623060165,0.244116889468486,0.333630888870716,0.309599295399258,0.270347443767208,0.2650719526141,0.240734180646051,0.290157933918975,0.285739014814512,0.252686709417732,0.34912818710921,0.267374054635768,0.317899375966683,0.397594116246066,0.274282215679011,0.299501302576453,0.279375718496266,0.199437595527452,0.255639409371579,0.311617276111897,0.293798812681139,0.169541258156888,0.170907665303313,0.235388452582295,0.249667545829416,0.286400809707919,0.274954809382295,0.288228530637303,0.24912954850763,0.260517586938573,0.324088789454657,0.269417116932904,0.253034569238065,0.265589622015288,0.297587970188459,0.31903147430295,0.308443750769139,0.242132281837171,0.271736313777439,0.254616478247895,0.242063238928434,0.313648941573517,0.2311854996252,0.368183463799293,0.245079838043294,0.254215872711601,0.25865798520998,0.31617886857579,0.281285800579114,0.256974599047693,0.275287734142903,0.355615964460122,0.292245915145142,0.391431616201404,0.308960192559772,0.305982752449979,0.304576954926969,0.272714632757775,0.226877303451545,0.194991590315832,0.222649972237337,0.226962218543084,0.293662943950668,0.246819053188691,0.324329515726311,0.252201173244724,0.279533748033776,0.338091115944294,0.309732183133223,0.239638524165378,0.313281849689949
13,Bred_0020,0.284337210831035,0.324654578355932,0.232677067166843,0.361826646527805,0.377723190495361,0.364457916413812,0.276539058681892,0.56818380585733,0.301113918941258,0.301927499387258,0.25473888104781,0.126480452533792,0,0.297568249674763,0.299600481182369,0.313956463219521,0.271861538419993,0.131437312377012,0.150795401605675,0.240719295628068,0.261612909321995,0.295884585905053,0.34802283311706,0.239411462091874,0.27948368957149,0.243434005922635,0.234595704579654,0.271076155235362,0.321346666218558,0.364220964658953,0.218413385470495,0.404116712480286,0.379981104030672,0.313156336141499,0.230190603350777,0.287587347030817,0.277352695060397,0.246281006512287,0.216571447249131,0.259399871327555,0.282439495821783,0.305628325142293,0.365100301109938,0.215613186867669,0.245198680305431,0.230159495333382,0.220455486076943,0.223052691968636,0.252515407193803,0.308965601794589,0.24184119998843,0.218295019722268,0.253574624767146,0.247181162874633,0.252948042049638,0.293713847672934,0.28085807438742,0.291005739330482,0.250577538445185,0.321703754427309,0.269354638575939,0.225008508569692,0.263314010534164,0.314146551930815,0.34005781051306,0.306058715741791,0.270576931242742,0.217017372679071,0.275448564263755,0.25862182067079,0.331399171257563,0.250931111728499,0.38758709824029,0.242601900749131,0.298228815671205,0.300534176032831,0.304994589432076,0.278476001063801,0.308744881286376,0.275132353519123,0.351092597091684,0.288060184437854,0.346037755926325,0.29989426994051,0.298519393933281,0.324008802653304,0.225542259464828,0.197284693390535,0.270965635821477,0.264820381765434,0.296605172957442,0.260476825948324,0.269272947348098,0.268331427085909,0.271660960062198,0.267337746394238,0.28806174855724,0.256065096823824,0.260638316870684,0.327581579173453
